domicilio_id;numero_residentes;banheiros;quartos;veiculos;bicicletas;motos;tipo_imovel;renda;condicao_moradia;agua_encanada;rua_pavimentada;vaga_propria_estacionamento;ano_veiculo_mais_recente;empregados_domesticos;tv_cabo;recebe_bolsa_familia;fexp_domicilio;macrozona;regiao_administrativa
342921;2;1;2;1;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Não Possui;Não;33,0236;623;Planaltina
342945;2;2;1;1;1;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;54,9124;258;Águas Claras Vertical
342946;2;2;2;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;54,9124;258;Águas Claras Vertical
342949;4;2;3;3;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;38,5154;241;Vicente Pires
342950;1;2;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;21,5147;241;Vicente Pires
342951;5;2;4;3;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Residente;Possui;Não;39,8711;241;Vicente Pires
342952;3;3;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;31,2707;241;Vicente Pires
342954;1;1;1;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;21,5147;241;Vicente Pires
342955;3;2;2;1;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;Não Sabe;Não Possui;Não Possui;Não;31,2707;241;Vicente Pires
342956;4;3;4;3;4;2;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;38,5154;241;Vicente Pires
342982;6;1;2;0;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;58,6687;312;Taguatinga
342983;1;1;1;0;0;1;Barraco (com piso);De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;88,2626;312;Taguatinga
342984;1;1;2;1;0;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;50,033;257;Águas Claras Vertical
342985;2;1;1;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;61,5404;257;Águas Claras Vertical
343010;2;2;1;1;1;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;51,2466;351;Samambaia
343011;7;2;3;0;1;0;Casa de Alvenaria;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;63,8756;351;Samambaia
343017;3;1;2;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;58,116;343;Ceilândia
343018;5;1;3;0;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;62,1401;343;Ceilândia
343019;2;1;1;0;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;55,6888;343;Ceilândia
343020;2;2;2;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;55,6888;343;Ceilândia
343021;3;1;2;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;58,116;343;Ceilândia
343022;4;2;3;2;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;48,049;343;Ceilândia
343023;3;2;3;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;58,116;343;Ceilândia
343024;2;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;55,6888;343;Ceilândia
343025;2;2;3;1;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;55,6888;343;Ceilândia
343026;4;2;3;0;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;48,049;343;Ceilândia
343027;2;2;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;55,6888;343;Ceilândia
343051;2;3;4;2;1;0;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;41,8527;114;Plano Piloto
343066;1;1;1;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;48,3264;114;Plano Piloto
343069;7;4;4;2;0;1;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;29,2508;114;Plano Piloto
343092;2;2;3;2;0;0;Apartamento;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;43,4285;241;Vicente Pires
343094;3;2;3;1;1;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;31,9479;241;Vicente Pires
343096;1;1;2;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;33,3697;241;Vicente Pires
343098;2;4;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;43,4285;241;Vicente Pires
343100;4;9;5;3;3;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Residente;Possui;Não;78,4481;241;Vicente Pires
343102;3;4;5;3;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;31,9479;241;Vicente Pires
343104;3;3;3;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;31,9479;241;Vicente Pires
343108;3;2;3;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Não;31,9479;241;Vicente Pires
343110;3;2;3;2;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria em Aquisição;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;31,9479;241;Vicente Pires
343112;3;2;3;2;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;14,6545;117;Plano Piloto
343113;4;2;3;2;1;0;Apartamento;Não respondeu;Funcional;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Possui;Não;8,92236;117;Plano Piloto
343114;2;1;1;0;0;1;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Diarista;Possui;Não;63,4347;117;Plano Piloto
343217;1;2;2;1;0;0;Apartamento;De R$ 17.600,00 a R$ 22.000,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Possui;Não;63,4347;117;Plano Piloto
343218;4;2;2;1;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;8,92236;117;Plano Piloto
343219;3;2;3;1;0;0;Apartamento;Não respondeu;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;14,6545;117;Plano Piloto
343220;1;2;1;1;1;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;63,4347;117;Plano Piloto
343222;4;2;3;0;0;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Cedida;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;47,1628;242;Vicente Pires
343224;1;1;1;0;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;45,6576;242;Vicente Pires
343227;4;4;4;4;2;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;47,1628;242;Vicente Pires
343229;1;4;3;3;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;45,6576;242;Vicente Pires
343231;5;3;3;3;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;40,9748;242;Vicente Pires
343233;3;2;3;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;46,6217;242;Vicente Pires
343235;5;5;5;3;0;1;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;40,9748;242;Vicente Pires
343272;4;3;4;4;1;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;47,1628;242;Vicente Pires
343273;5;4;5;2;0;1;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;40,9748;242;Vicente Pires
343274;3;3;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;46,6217;242;Vicente Pires
343275;3;3;3;3;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;46,6217;242;Vicente Pires
343276;3;1;0;0;0;0;Apartamento;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;46,6217;242;Vicente Pires
343277;1;1;1;1;0;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Não Possui;Não;45,6576;242;Vicente Pires
343278;2;1;2;1;1;0;Alvenaria Inacabada;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2005 a 2009;Não Possui;Não Possui;Não;33,5192;242;Vicente Pires
343279;4;5;3;2;2;1;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;47,1628;242;Vicente Pires
343280;2;1;2;0;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Sim, Diarista;Possui;Não;33,5192;242;Vicente Pires
343281;2;2;3;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;33,5192;242;Vicente Pires
343316;4;3;3;3;1;1;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Possui;Não;53,6837;113;Plano Piloto
343318;2;3;4;1;0;0;Apartamento;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;32,7779;113;Plano Piloto
343322;5;3;4;4;2;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;64,0626;113;Plano Piloto
343324;3;3;3;1;2;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;39,6852;113;Plano Piloto
343326;3;3;4;2;3;0;Apartamento;De R$ 17.600,00 a R$ 22.000,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;39,6852;113;Plano Piloto
343334;5;1;3;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;10,3821;422;Santa Maria
343336;4;2;3;0;1;0;Casa de Alvenaria;De R$ 22.000,00 a R$ 26.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;13,4786;422;Santa Maria
343337;5;1;2;1;2;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;1995 a 1999;Não Possui;Não Possui;Sim;10,3821;422;Santa Maria
343338;3;1;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;19,125;422;Santa Maria
343340;4;2;4;0;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Possui;Não;13,4786;422;Santa Maria
343341;2;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;18,5786;422;Santa Maria
343342;3;1;3;1;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;19,125;422;Santa Maria
343369;3;3;5;0;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;41,2347;331;Riacho Fundo I
343370;4;2;4;3;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;50,5326;331;Riacho Fundo I
343371;5;2;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;37,6685;331;Riacho Fundo I
343372;2;3;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;67,771;331;Riacho Fundo I
343373;4;3;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;50,5326;331;Riacho Fundo I
343374;6;2;3;1;1;0;Casa de Alvenaria;Não respondeu;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;76,307;331;Riacho Fundo I
343375;4;4;4;2;2;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;50,5326;331;Riacho Fundo I
343376;2;1;1;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Não Possui;Não;67,771;331;Riacho Fundo I
343377;3;3;3;1;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;41,2347;331;Riacho Fundo I
343378;5;3;4;1;3;1;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;37,6685;331;Riacho Fundo I
343379;3;1;3;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;Não Sabe;Não Possui;Possui;Não;41,2347;331;Riacho Fundo I
343380;4;2;3;1;1;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;Não;50,5326;331;Riacho Fundo I
343381;2;3;3;1;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Não Possui;Não;67,771;331;Riacho Fundo I
343382;9;1;3;2;3;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Sim;76,307;331;Riacho Fundo I
343407;5;2;3;3;1;0;Apartamento;De R$ 8.800,00 a R$ 13.200,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Residente;Possui;Não;53,202;132;Sudoeste/Octogonal
343423;2;1;1;0;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;41,8527;114;Plano Piloto
343424;1;1;1;1;0;0;Apartamento;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;48,3264;114;Plano Piloto
343425;3;3;5;2;0;0;Casa de Alvenaria;De R$ 13.200,00 a R$ 17.600,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;34,0222;114;Plano Piloto
343426;3;4;5;3;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Mensalista;Possui;Não;34,0222;114;Plano Piloto
343439;4;1;2;1;1;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2000 a 2004;Não Possui;Possui;NA;61,1141;561;Itapoã
343440;2;1;1;0;1;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;Não;42,8628;561;Itapoã
343441;4;1;2;0;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;NA;Não Possui;Não Possui;NA;61,1141;561;Itapoã
343442;2;1;2;1;0;0;Casa de Alvenaria;De R$ 880,00 a R$ 1.760,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Possui;Não;42,8628;561;Itapoã
343443;3;2;2;1;0;0;Casa de Alvenaria;De R$ 440,00 a R$ 880,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;60,1471;561;Itapoã
343461;1;3;3;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Sim, Diarista;Possui;Não;44,5851;258;Águas Claras Vertical
343464;2;2;2;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;54,9124;258;Águas Claras Vertical
343466;3;2;2;2;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Sim, Diarista;Possui;Não;55,9153;257;Águas Claras Vertical
343467;3;3;3;1;0;0;Apartamento;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, só na propriedade ou terreno;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Diarista;Possui;Não;55,9153;257;Águas Claras Vertical
343468;3;1;1;1;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Não Possui;Não Possui;Não;56,291;312;Taguatinga
343469;4;1;1;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2005 a 2009;Sim, Residente;Não Possui;Não;66,424;312;Taguatinga
343478;1;1;2;0;0;0;Apartamento;De R$ 1.760,00 a R$ 2.640,00;Alugada;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;NA;Não Possui;Possui;Não;72,8869;243;Vicente Pires
343495;2;1;2;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Não Possui;Não;33,9066;243;Vicente Pires
343497;5;2;3;1;1;1;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2014 ou Mais Recente;Não Possui;Possui;Não;65,3738;243;Vicente Pires
343499;2;3;4;1;0;0;Casa de Alvenaria;De R$ 1.760,00 a R$ 2.640,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Não Possui;2010 a 2013;Não Possui;Não Possui;Não;33,9066;243;Vicente Pires
343501;2;3;4;2;0;0;Casa de Alvenaria;De R$ 2.640,00 a R$ 4.400,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Não Possui;Não;28,8276;241;Vicente Pires
343503;4;3;3;2;0;0;Casa de Alvenaria;De R$ 8.800,00 a R$ 13.200,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;38,5154;241;Vicente Pires
343505;2;3;4;2;0;0;Casa de Alvenaria;De R$ 4.400,00 a R$ 8.800,00;Própria;Sim, em pelo menos um cômodo;Asfaltada, pavimentada;Possui;2010 a 2013;Não Possui;Possui;Não;28,8276;241;Vicente Pires
